Temperature,run,Species,rstar
19,7,CH,0.14369178296726884
19,8,CH,0.11796890588408213
19,9,CH,0.10202610673365818
19,10,CH,0.13403886514128294
19,11,CH,0.10442663272999289
19,12,CH,0.10458132993216213
19,13,CH,0.13805264863108668
19,14,CH,0.10912273755547894
19,15,CH,0.11534386579418626
19,16,CH,0
19,17,CH,0.11587976011756337
19,18,CH,0.11087927808111789
19,19,CH,0
19,20,CH,0.1077655400473271
19,21,CH,0.11243150445298662
19,22,CH,0.057708836993505035
19,23,CH,0.1060290606018516
19,24,CH,0.10331919594115553
19,25,CH,0.10364416701467002
19,26,CH,0.10965140136415844
19,27,CH,0.11509783272939318
19,28,CH,0.08619030217123208
19,29,CH,0.10990999833509692
19,30,CH,0.11094214977352278
19,31,CH,0.10687439017860204
19,32,CH,0
19,33,CH,0.10349907888273052
19,34,CH,0.1428617852647174
19,35,CH,0.1121029406384798
19,36,CH,0.06166012247502335
19,37,CH,0.10520057861210534
19,38,CH,0.09225400198362929
19,39,CH,0.14979604466245505
19,40,CH,0.10223141995621152
19,41,CH,0.05757888504063011
19,42,CH,0.14588445553886717
19,43,CH,0.11981076219598134
19,44,CH,0.11010085196071424
19,45,CH,0.09244407995944363
19,46,CH,0.10947585206374302
19,47,CH,0.11695380445581109
19,48,CH,0.05827459043747047
19,49,CH,0.0861394701646294
19,50,CH,0.13914299321529572
19,51,CH,0.10971299077826946
19,52,CH,0.0657946204409067
19,53,CH,0.14588358834644496
19,54,CH,0.11682975901277529
19,55,CH,0.10374889016486753
19,56,CH,0.10791771994213165
19,57,CH,0.13778810342554912
19,58,CH,0
19,59,CH,0.08086789702353893
19,60,CH,0.10473590802572186
19,61,CH,0.08946327095676933
19,62,CH,0.10392466295274308
19,63,CH,0.11250783588697998
19,64,CH,0
19,65,CH,0.11077624051213807
19,66,CH,0.1399026594672695
19,67,CH,0.145564581025562
19,68,CH,0.10438500711251164
19,69,CH,0.10544171952733865
19,70,CH,0.04946561197506643
19,71,CH,0
19,72,CH,0.14029131911676718
19,73,CH,0.10399399732441411
19,74,CH,0.1413335819929309
19,75,CH,0.08190332414177467
19,76,CH,0.11113320394928804
19,77,CH,0.10952183077191874
19,78,CH,0.13922864146699454
19,79,CH,0.11509656331117095
19,80,CH,0.17474045939896654
19,81,CH,0
19,82,CH,0.10954308693676484
19,83,CH,0
19,84,CH,0
19,85,CH,0.14547111123184456
19,86,CH,0.10717539438911262
19,87,CH,0.05761793955251079
19,88,CH,0.10462673280593904
19,89,CH,0.1365680669739778
19,90,CH,0.1015190782751162
19,91,CH,0
19,92,CH,0.0862083405099921
19,93,CH,0.1080770730313562
19,94,CH,0.16968382083805264
19,95,CH,0.1010969615922168
19,96,CH,0.14193070807546226
19,97,CH,0
19,98,CH,0.1090512431619995
19,99,CH,0.14641008459435362
19,100,CH,0.1493197495660955
22,1,CH,0.15530755302285124
22,2,CH,0.13360327883337134
22,3,CH,0.17572250003327552
22,4,CH,0.1530697435555472
22,5,CH,0.14025192657990695
22,6,CH,0.15027189255185733
22,7,CH,0.11730863261340974
22,8,CH,0.15303686523779716
22,9,CH,0.1730780067377249
22,10,CH,0.13982961984201353
22,11,CH,0.12834889655334383
22,12,CH,0.15321504682273765
22,13,CH,0.13325783659528007
22,14,CH,0.14362987363009894
22,15,CH,0.1401420309703248
22,16,CH,0.12003899126584057
22,17,CH,0.13758786539522114
22,18,CH,0.13634747239949171
22,19,CH,0.13336288505764485
22,20,CH,0.12501674499133533
22,21,CH,0.13580152123397296
22,22,CH,0.1328859988788302
22,23,CH,0.11856113979068961
22,24,CH,0.12774390321616264
22,25,CH,0.14021564181526355
22,26,CH,0.1544862983931005
22,27,CH,0.11151812098364544
22,28,CH,0.1407274003199145
22,29,CH,0.1184016587837177
22,30,CH,0.20836246302844363
22,31,CH,0.1387603664373174
22,32,CH,0.13831201704781776
22,33,CH,0.17377095425022737
22,34,CH,0.12311816416756373
22,35,CH,0.13121615303972903
22,36,CH,0.1434813759516765
22,37,CH,0.12838503036349277
22,38,CH,0.13924528055277346
22,39,CH,0.13717610666840793
22,40,CH,0.13772893984802848
22,41,CH,0.15532988515280188
22,42,CH,0.14136886299383306
22,43,CH,0.1372502563137291
22,44,CH,0.11726317394619165
22,45,CH,0.1205200016727706
22,46,CH,0.1596761095327012
22,47,CH,0.15738721697080174
22,48,CH,0.1152674141233056
22,49,CH,0.13958770727455713
22,50,CH,0.14655162892595522
22,51,CH,0.16036936535616564
22,52,CH,0.12245559959779229
22,53,CH,0.13495583547601153
22,54,CH,0.12460180915508257
22,55,CH,0.12291758933706665
22,56,CH,0.10921436037717965
22,57,CH,0.10844058929823358
22,58,CH,0.12360634251972684
22,59,CH,0.14005817741231694
22,60,CH,0.15778468901634066
22,61,CH,0.1207459470254772
22,62,CH,0.15185695435653926
22,63,CH,0.162098391682643
22,64,CH,0.12418117567457604
22,65,CH,0.12906101370823608
22,66,CH,0.1367901905598028
22,67,CH,0.12084557196176036
22,68,CH,0.13347014297560733
22,69,CH,0.147014168688466
22,70,CH,0.14202244999674313
22,71,CH,0.17736547669964356
22,72,CH,0.11763595075031591
22,73,CH,0.11867721984252709
22,74,CH,0.11299918325332567
22,75,CH,0.15110983558305904
22,76,CH,0.1367879831900032
22,77,CH,0.14908893434647216
22,78,CH,0.13532919534902393
22,79,CH,0.12306253181670317
22,80,CH,0.1367924714648512
22,81,CH,0.13541910814472888
22,82,CH,0.17369480468177528
22,83,CH,0.14663935478465362
22,84,CH,0.14192871331872003
22,85,CH,0.1267448976046503
22,86,CH,0.1156465737554045
22,87,CH,0.14286424111647647
22,88,CH,0.09778251569131644
22,89,CH,0.17214375333079707
22,90,CH,0.1231111067885755
22,91,CH,0.1373508313651582
22,92,CH,0.12278009719460511
22,93,CH,0.17479782074014016
22,94,CH,0.11736471694100929
22,95,CH,0.15527631195203184
22,96,CH,0.1352179025703285
22,97,CH,0.1557609789759086
22,98,CH,0.12272029164364673
22,99,CH,0.13607598067255836
22,100,CH,0.1372346992245593
25,1,CH,0.014079240426732434
25,2,CH,0.01509419205920312
25,3,CH,0.044770429888744544
25,4,CH,0.0376444398426424
25,5,CH,0.003382710551045542
25,6,CH,0.03520436600627815
25,7,CH,0.02859061803966893
25,8,CH,0.027228035410591916
25,9,CH,0.03837897855817649
25,10,CH,0.03396826277298463
25,11,CH,0.04552309599994887
25,12,CH,0.04201528177709254
25,13,CH,0.03877796540377787
25,14,CH,0.03824006029586421
25,15,CH,0.00878607538666208
25,16,CH,0.03313220386417981
25,17,CH,0.03332206485535504
25,18,CH,0.03189711692886853
25,19,CH,0.042419755858386046
25,20,CH,0.032029741938488475
25,21,CH,0.04640041054355296
25,22,CH,0.019170436881356268
25,23,CH,0.02722178521888778
25,24,CH,0.043406333514182785
25,25,CH,0.033849987359684384
25,26,CH,0.03782728933942552
25,27,CH,0.034453290912387725
25,28,CH,0.04168816175932822
25,29,CH,0.03650713219255974
25,30,CH,0.04455415854224582
25,31,CH,0.03774645221742269
25,32,CH,0.04412876852593531
25,33,CH,0.00873189036496821
25,34,CH,0.043824673006581064
25,35,CH,0.03673043611498784
25,36,CH,0.03851870700366681
25,37,CH,0.03196746483553809
25,38,CH,0.028319867110887964
25,39,CH,0.03914573065077744
25,40,CH,0.0455829971343258
25,41,CH,0.012186447765554689
25,42,CH,0.039585071035259586
25,43,CH,0.03537660902956319
25,44,CH,0.03186820794929322
25,45,CH,0.030200962352871907
25,46,CH,0.037055585902350745
25,47,CH,0.033075086256628056
25,48,CH,0.008624030885523945
25,49,CH,0.024271131838744145
25,50,CH,0.02951915959828432
25,51,CH,0.03710928324456664
25,52,CH,0.04488823548069076
25,53,CH,0.036897931648180664
25,54,CH,0.03202409492280462
25,55,CH,0.016253558431869052
25,56,CH,0.03638924480955423
25,57,CH,0.026107580413306058
25,58,CH,0.03322402441130427
25,59,CH,0.032017947904404924
25,60,CH,0.042002774174823836
25,61,CH,0.03621402646235664
25,62,CH,0.010058519582590951
25,63,CH,0.03020569186815554
25,64,CH,0.028297328523071572
25,65,CH,0.008647984468306244
25,66,CH,0.023644258956039676
25,67,CH,0.03220225165751507
25,68,CH,0.02402235372888631
25,69,CH,0.03837915819740509
25,70,CH,0.03196634019036469
25,71,CH,0.0389951973988127
25,72,CH,0.03299605196764225
25,73,CH,0.03893794455749061
25,74,CH,0.03248610498453908
25,75,CH,0.03753015961483259
25,76,CH,0.0316096109569149
25,77,CH,0.02577414691272025
25,78,CH,0.003026636920696646
25,79,CH,0.026227027071219468
25,80,CH,0.013981697475058478
25,81,CH,0.033166718755066195
25,82,CH,0.02044763249166312
25,83,CH,0.024912258226802857
25,84,CH,0.0377921205378922
25,85,CH,0.03852538140103439
25,86,CH,0.03853780369049046
25,87,CH,0.03020922913957875
25,88,CH,0.04380030987607646
25,89,CH,0.03401277165971979
25,90,CH,0.02036446126228469
25,91,CH,0.03287892483649657
25,92,CH,0.009849024814745143
25,93,CH,0.02816405498464691
25,94,CH,0.030173804471539858
25,95,CH,0.0421038359883519
25,96,CH,0.03696729680974152
25,97,CH,0.02831177563116526
25,98,CH,0.032877617810585645
25,99,CH,0.04168152356327645
25,100,CH,0.008482923836384906
28,1,CH,0.026126991584577777
28,2,CH,0.03085862515920789
28,3,CH,0.038906609686179185
28,4,CH,0.0332448947313029
28,5,CH,0.040397219102601134
28,6,CH,0.03693466993609087
28,7,CH,0.03781913875362319
28,8,CH,0.03100844767234345
28,9,CH,0.038909311013649035
28,10,CH,0.04000273624595631
28,11,CH,0.037146484550821285
28,12,CH,0.03423371204569276
28,13,CH,0.03840750530493965
28,14,CH,0.034315095032609357
28,15,CH,0.03419373979249539
28,16,CH,0.032230326399792675
28,17,CH,0.03250141539621878
28,18,CH,0.03914496721559132
28,19,CH,0.036585295236135865
28,20,CH,0.026972982638019748
28,21,CH,0.03564306351699593
28,22,CH,0.03903633423471263
28,23,CH,0.031763861295040594
28,24,CH,0.04532723396971439
28,25,CH,0.041203116169264795
28,26,CH,0.030705371072347862
28,27,CH,0.03470635921033692
28,28,CH,0.03941478996427869
28,29,CH,0.0453770449622681
28,30,CH,0.032206530837470326
28,31,CH,0.040098540017762294
28,32,CH,0.03568315230357
28,33,CH,0.036266522313389324
28,34,CH,0.030506320152332983
28,35,CH,0.03362415866577472
28,36,CH,0.041208305108349316
28,37,CH,0.0398684591264703
28,38,CH,0.040182472174448265
28,39,CH,0.03694826183589389
28,40,CH,0.025038912045001558
28,41,CH,0.032139217983773186
28,42,CH,0.04103994734406976
28,43,CH,0.03152229516956585
28,44,CH,0.03559941352622508
28,45,CH,0.04501831009393599
28,46,CH,0.0388880382135086
28,47,CH,0.04275368188583967
28,48,CH,0.04094915026180169
28,49,CH,0.0382996540291666
28,50,CH,0.02929466087849708
28,51,CH,0.037464655143890725
28,52,CH,0.038113513611177395
28,53,CH,0.04057461806434653
28,54,CH,0.04232003523983508
28,55,CH,0.038266394689672786
28,56,CH,0.03556311872258938
28,57,CH,0.030031609731240434
28,58,CH,0.030254390125805344
28,59,CH,0.028970953447203945
28,60,CH,0.04449257255367362
28,61,CH,0.03306494751082199
28,62,CH,0.029048603265387864
28,63,CH,0.03616340281058601
28,64,CH,0.027054746129096294
28,65,CH,0.02546346469451419
28,66,CH,0.044130802207154686
28,67,CH,0.04134106928832878
28,68,CH,0.029937283207153113
28,69,CH,0.03916014532655567
28,70,CH,0.03078515008678694
28,71,CH,0.033202430587780135
28,72,CH,0.02775542266919658
28,73,CH,0.04220182531134519
28,74,CH,0.0420045438771687
28,75,CH,0.040147634030365184
28,76,CH,0.029928124615886387
28,77,CH,0.030821681512786667
28,78,CH,0.045751450497486176
28,79,CH,0.033924179480078795
28,80,CH,0.043710941911701134
28,81,CH,0.03318781514162564
28,82,CH,0.041386224376207016
28,83,CH,0.03890664075867552
28,84,CH,0.0365997021519806
28,85,CH,0.04223592046393678
28,86,CH,0.028333626867523408
28,87,CH,0.03376159735909719
28,88,CH,0.042278344214574014
28,89,CH,0.029398694113937848
28,90,CH,0.04533729388946414
28,91,CH,0.04148167548309495
28,92,CH,0.040103238399487214
28,93,CH,0.024611033445721135
28,94,CH,0.029830020158901186
28,95,CH,0.04058081503912329
28,96,CH,0.040453545308952066
28,97,CH,0.03632435730532951
28,98,CH,0.0391125176250198
28,99,CH,0.03670951011628937
28,100,CH,0.03573399293360857
